,CXSE3.SA,ANIM3.SA,EGIE3.SA,BSLI4.SA,GRND3.SA,BEES3.SA,HBOR3.SA,WIZC3.SA,MTRE3.SA,PNVL3.SA,BBSE3.SA,GMAT3.SA,BLAU3.SA,DIRR3.SA,BRSR5.SA,CGRA4.SA,ENGI4.SA,FESA3.SA,GEPA3.SA,GEPA4.SA,SOJA3.SA,TAEE3.SA,TASA3.SA,TFCO4.SA,COCE5.SA,CPFE3.SA,SAPR3.SA,ALUP3.SA,EVEN3.SA,SEER3.SA,B3SA3.SA,CPLE3.SA,EUCA3.SA,HBSA3.SA,LAND3.SA,TAEE4.SA,VIVT3.SA,CASH3.SA,CMIN3.SA,USIM3.SA,USIM5.SA,CMIG3.SA,ESPA3.SA,ITUB4.SA,KLBN11.SA,TOTS3.SA,KLBN3.SA,OIBR4.SA,RANI3.SA,BMIN4.SA,ENEV3.SA,EQTL3.SA,RCSL4.SA,SUZB3.SA,ENGI3.SA,SMFT3.SA,TRIS3.SA,SBFG3.SA,JHSF3.SA,ONCO3.SA,LAVV3.SA,BMEB4.SA,HYPE3.SA,MILS3.SA,SANB11.SA,CYRE3.SA,CEAB3.SA,EZTC3.SA,RAIZ4.SA,NEOE3.SA,FESA4.SA,WEGE3.SA,TASA4.SA,BRAV3.SA,UNIP5.SA,SANB3.SA,ITSA4.SA,BRGE3.SA,RECV3.SA,QUAL3.SA,MBRF3.SA,EKTR3.SA,BEES4.SA,LWSA3.SA,EMBJ3.SA,CLSC3.SA,CRIV3.SA,KEPL3.SA,TAEE11.SA,UNIP6.SA,AGRO3.SA,POSI3.SA,CRIV4.SA,BRGE5.SA,BAZA3.SA,BRGE12.SA,KLBN4.SA,BRGE11.SA,CGRA3.SA,EUCA4.SA,AURE3.SA,BRGE6.SA,CLSC4.SA,LEVE3.SA,PDGR3.SA,SMTO3.SA,ITSA3.SA,AMBP3.SA,RAIL3.SA,CAML3.SA,BPAC11.SA,BRSR6.SA,SANB4.SA,BRAP4.SA,EMAE4.SA,EKTR4.SA,ASAI3.SA,VALE3.SA,OIBR3.SA,TTEN3.SA,BGIP3.SA,GGPS3.SA,SAPR4.SA,ISAE4.SA,AALR3.SA,BMGB4.SA,RENT3.SA,FRAS3.SA,TEND3.SA,COGN3.SA,INTB3.SA,BBDC3.SA,UNIP3.SA,SYNE3.SA,SAPR11.SA,ALUP11.SA,PSSA3.SA,SAUD3.SA,MATD3.SA,MULT3.SA,RDOR3.SA,TUPY3.SA,HAPV3.SA,AZZA3.SA,ENGI11.SA,PRIO3.SA,BRKM5.SA,DASA3.SA,PETR3.SA,ABEV3.SA,BHIA3.SA,YDUQ3.SA,BBAS3.SA,TIMS3.SA,VBBR3.SA,CSAN3.SA,SIMH3.SA,BBDC4.SA,ROMI3.SA,PETR4.SA,FHER3.SA,PGMN3.SA,FLRY3.SA,VIVA3.SA,IRBR3.SA,LREN3.SA,RADL3.SA,BGIP4.SA,BMEB3.SA,LIGT3.SA,ODPV3.SA,SBSP3.SA,MYPK3.SA,LJQQ3.SA,MRVE3.SA,UGPA3.SA,BRAP3.SA,CSNA3.SA,CURY3.SA,SLCE3.SA,POMO4.SA,RAPT4.SA,BPAC3.SA,GGBR4.SA,ALUP4.SA,BPAC5.SA,BRKM3.SA,BRSR3.SA,BSLI3.SA,IFCM3.SA,ISAE3.SA,ITUB3.SA,PLPL3.SA,CBAV3.SA,ECOR3.SA,GGBR3.SA,JSLG3.SA,PINE4.SA,VAMO3.SA,VULC3.SA,BEEF3.SA,CMIG4.SA,GOAU4.SA,DXCO3.SA,PMAM3.SA,ALOS3.SA,AXIA3.SA,MGLU3.SA,IGTI11.SA,PCAR3.SA,ALPA4.SA,MDIA3.SA,AMAR3.SA,CSMG3.SA,MOVI3.SA,AXIA6.SA,AZEV4.SA
2026-06-08,29.3886,13.3008,75.3425,9.9738,5.8662,17.063,16.3479,12.1635,6.3894,25.125,48.3097,11.1239,23.2593,29.1424,1340.1382,53.3147,55.7298,288.458,153.4369,10660.4136,12.925,19.2956,10.1659,44.145,45.4463,102.2791,13.2429,24.5138,19.0984,30.9595,20.5162,21.7457,35.3006,5.5061,14.1468,15.5519,58.0118,5.7929,6.79,127.758,253.3208,22.8915,1.1178,51.4252,19.609,592.0027,3.8165,2.0737,11.2448,26.0248,54.8397,55.7636,0.71,52.4434,15.3415,28.4522,7.5097,13.8524,33.4304,2.8842,18.2141,126.6429,26.6999,17.1427,36.5057,67.7582,33.4082,18.6843,32.8676,38.6675,6.5155,41.4194,8.0001,24.8024,66.9847,14.1563,15.7337,14.1339,13.0153,1.7282,18.5619,58.3789,9.4397,4.0277,74.3798,123.096,7.0678,6.8295,38.6078,60.3357,17.9344,4.6411,6.7522,13.3883,83.2424,13.3801,2.9461,13.1134,21.7176,26.9093,12.714,12.9235,126.3552,34.9365,5.9834,18.511,12.6439,0.1596,14.0807,6.1012,53.2194,14.2683,13.8165,20.0718,26.6643,34.3518,9.0966,68.3185,0.1365,14.1532,68.0341,10.561,5.5768,26.3263,2.9645,4.2246,35.1359,18.3934,23.0868,2.316,11.0901,12.7511,47.5025,2.9863,29.2375,26.2209,36.1275,11.5663,1.9786,24.8061,23.8139,9.8923,6.9519,13.4147,39.0268,46.6432,1.1955,0.0509,36.7943,14.132,0.3231,5.6416,16.011,6.3956,6.7117,0.4903,5.1294,13.9387,5.5391,22.2633,2.6506,0.5298,8.7997,10.7171,40.3226,9.2175,12.567,13.5254,18.7131,0.3413,10.1229,20.8264,7.4718,0.2883,3.8433,5.3982,13.684,2.4518,22.9916,6.0197,3.7788,3.4092,7.9386,7.6503,4.4355,1.5775,4.5639,4.9739,0.6594,0.2315,13.4904,30.5779,4.6487,8.6404,4.8131,2.986,2.5142,4.3912,0.9672,6.4573,0.2447,3.7206,1.1374,3.6711,0.1749,15.4741,19.9002,0.7918,10.1373,0.5059,5.9726,6.4699,0.3858,25.3275,1.1298,22.1977,0.0858
2026-06-09,29.4208,13.5007,75.8741,10.0474,5.8803,17.1486,16.6309,12.1958,6.4226,25.3213,48.3839,11.2456,23.4362,29.4238,1396.6437,53.6887,56.838,293.6678,155.7173,11253.6459,12.9872,19.3552,10.2214,44.5136,45.5601,102.9977,13.2928,24.6991,19.2985,31.3289,20.5208,21.7853,35.5581,5.5269,14.1678,15.5758,58.2627,5.8114,6.8016,131.2717,260.6743,22.9757,1.1239,51.5163,19.6319,607.3805,3.8223,2.0844,11.261,26.0978,55.2807,55.8934,0.713,52.5693,15.3476,28.6086,7.5513,13.8953,33.687,2.8979,18.2763,126.7672,26.7656,17.1567,36.5349,68.9731,33.9737,18.7951,34.2035,38.7155,6.5082,41.5206,8.0111,24.8257,67.0377,14.1603,15.7456,14.1367,13.0322,1.7289,18.5386,58.364,9.4329,4.0413,74.3222,122.947,7.0682,6.8329,38.6009,60.4027,17.9175,4.6498,6.7524,13.3877,83.1022,13.3783,2.9481,13.1138,21.7317,26.907,12.7115,12.9223,126.1766,34.9073,6.0414,18.558,12.6416,0.1593,14.0798,6.1022,53.2064,14.2606,13.8057,20.0398,26.5548,34.2887,9.1153,68.2533,0.1368,14.1327,67.7249,10.565,5.5652,26.265,2.9607,4.2107,35.1628,18.3478,23.0816,2.3209,11.0685,12.7517,47.435,2.9827,29.179,26.189,36.0427,11.5357,1.963,24.7747,23.6884,9.8681,6.9622,13.3983,38.9081,46.5686,1.1708,0.0493,36.6705,14.1009,0.3205,5.6153,15.9202,6.3296,6.6205,0.4804,5.1162,13.9288,5.5239,22.1637,2.6379,0.5182,8.749,10.6741,40.218,9.1989,12.532,13.4112,18.4965,0.3396,10.0837,20.7554,7.46,0.2845,3.8383,5.3085,13.6344,2.4261,22.8975,5.9577,3.754,3.3991,7.8876,7.581,4.3974,1.5452,4.5516,4.9141,0.6518,0.2292,13.3402,30.4181,4.6037,8.5377,4.7925,2.9418,2.4962,4.3451,0.9559,6.4073,0.2383,3.68,1.122,3.6625,0.1735,15.4268,19.7087,0.7749,10.0554,0.4995,5.9397,6.4119,0.3842,25.1436,1.1084,22.0336,0.0853
2026-06-10,29.4614,13.6607,76.4309,10.1217,5.8905,17.2364,16.8967,12.2342,6.4541,25.5053,48.4736,11.3505,23.5314,29.6925,1455.6212,54.0467,57.6741,300.1156,158.0013,11885.8983,13.0509,19.4336,10.2773,44.8412,45.6699,103.6787,13.3438,24.8201,19.4867,31.6951,20.5521,21.8301,35.7312,5.5534,14.2287,15.6053,58.4125,5.8286,6.8181,134.4079,267.7532,23.0444,1.1279,51.6025,19.6363,620.7794,3.8275,2.0951,11.2772,26.1543,55.7253,55.9748,0.7126,52.6954,15.3561,28.7845,7.5643,13.9293,33.9281,2.9074,18.336,126.8916,26.8024,17.1902,36.5837,69.9069,34.4849,18.8131,35.4056,38.7847,6.4991,41.6081,8.022,24.849,67.1325,14.1552,15.7629,14.1395,13.0453,1.7254,18.5154,58.3412,9.4261,4.0262,74.1497,122.7982,7.0686,6.8301,38.6004,60.4099,17.9115,4.6521,6.7525,13.387,82.9635,13.3765,2.9446,13.1142,21.747,26.8512,12.7171,12.9212,125.9635,34.8592,6.1597,18.5401,12.6223,0.1587,14.0787,6.0981,53.1309,14.2371,13.7992,20.0077,26.461,34.2476,9.1146,68.1794,0.1371,14.1234,67.4101,10.5418,5.5544,26.2038,2.9631,4.1968,35.0874,18.2715,23.0357,2.3169,11.0613,12.7394,47.3718,2.9792,29.1433,26.1215,35.9244,11.5043,1.944,24.7211,23.5583,9.8429,6.9664,13.3343,38.7826,46.636,1.1491,0.0476,36.5436,14.0434,0.3159,5.5853,15.815,6.2575,6.5376,0.4707,5.0855,13.9105,5.5092,22.046,2.6251,0.5066,8.6986,10.6134,40.0967,9.1771,12.4907,13.2981,18.2836,0.33,10.0438,20.6853,7.4548,0.2798,3.8254,5.2144,13.5863,2.398,22.8019,5.8962,3.7294,3.3848,7.8071,7.4932,4.3618,1.5119,4.5269,4.8607,0.6443,0.2267,13.2109,30.2664,4.5574,8.4362,4.77,2.8883,2.4696,4.2971,0.9456,6.3555,0.2322,3.6481,1.0981,3.6539,0.173,15.3464,19.5455,0.7579,9.9671,0.4928,5.9129,6.3468,0.3827,24.987,1.082,21.814,0.085
2026-06-11,29.5274,13.825,76.9984,10.1972,5.8955,17.3247,17.1667,12.2673,6.4763,25.6451,48.5538,11.4613,23.7311,29.9881,1517.0891,54.3186,58.5224,309.5909,159.5734,12555.5122,13.1149,19.5057,10.3358,45.1009,45.7718,104.6842,13.3727,24.9385,19.6523,31.926,20.5797,21.8821,35.9133,5.574,14.2915,15.6404,58.5809,5.8441,6.8397,137.7834,275.2408,23.1148,1.1318,51.6889,19.6476,636.1145,3.8327,2.1058,11.2934,26.2004,56.197,56.0728,0.7169,52.8891,15.3639,28.8453,7.5558,13.9543,34.1833,2.9125,18.3176,126.9974,26.8192,17.213,36.6325,70.3355,34.5184,18.9094,36.8806,38.856,6.4852,41.6958,8.0381,24.8622,67.2129,14.1443,15.7373,14.1429,13.0599,1.7214,18.4921,58.3183,9.417,4.0248,73.8745,122.6976,7.0689,6.8273,38.5946,60.4122,17.8952,4.649,6.7526,13.3867,82.8426,13.375,2.9411,13.1149,21.7655,26.804,12.7227,12.92,125.7508,34.8111,6.2459,18.522,12.6001,0.1578,14.0668,6.0954,53.0296,14.199,13.7816,19.9758,26.3813,34.2518,9.1247,68.1227,0.1374,14.1117,67.0691,10.5171,5.5454,26.1384,2.9626,4.1862,34.9097,18.1954,23.0183,2.2994,11.0255,12.7189,47.3796,2.9756,29.0251,26.0486,35.8135,11.4708,1.9215,24.6576,23.3978,9.8168,6.9581,13.249,38.6764,46.7825,1.1238,0.0459,36.4309,14.0064,0.3112,5.5352,15.7063,6.1807,6.4456,0.4615,5.0357,13.876,5.4945,21.9408,2.6126,0.4948,8.6485,10.5339,39.9286,9.1235,12.4496,13.1859,18.0474,0.3268,9.9957,20.6169,7.4418,0.2741,3.8004,5.1136,13.5407,2.3657,22.7174,5.8387,3.7048,3.3663,7.7299,7.4112,4.3265,1.4773,4.5128,4.8036,0.638,0.2241,13.0639,30.1154,4.5235,8.3382,4.7476,2.841,2.4414,4.2453,0.9416,6.302,0.2258,3.6082,1.0721,3.6412,0.1722,15.2494,19.37,0.7417,9.8657,0.4851,5.8514,6.2723,0.3812,24.8055,1.0571,21.5833,0.0848
2026-06-12,29.5978,14.0015,77.6125,10.2911,5.8994,17.403,17.4445,12.3005,6.4986,25.7635,48.696,11.5484,23.9166,30.2157,1581.1526,54.605,59.3528,318.8716,160.9809,13262.8501,13.1793,19.573,10.3938,45.3963,45.8485,105.8997,13.4213,25.0073,19.8226,32.1708,20.6073,21.9319,36.0322,5.5904,14.3597,15.686,58.6232,5.8583,6.8665,140.7237,282.1038,23.2123,1.1317,51.8046,19.6708,653.0584,3.8384,2.1126,11.3261,26.1994,56.5348,56.1454,0.7185,53.2172,15.3887,28.9,7.5876,13.9793,34.4382,2.9177,18.306,126.9276,26.8626,17.236,36.6815,70.6529,34.6816,18.9071,38.3273,38.9178,6.4759,41.7768,8.0501,24.872,67.2487,14.1442,15.7571,14.1466,13.0759,1.7174,18.4603,58.3171,9.4078,4.0246,73.8197,122.6455,7.0693,6.818,38.6074,60.4145,17.8947,4.6459,6.7527,13.3876,82.7369,13.3736,2.9378,13.1167,21.791,26.7867,12.7273,12.9188,125.4231,34.7631,6.3401,18.49,12.5891,0.1567,14.0527,6.1007,52.9285,14.167,13.7667,19.9439,26.2721,34.2545,9.1448,68.0661,0.1367,14.0953,66.7947,10.4939,5.5293,26.1209,2.9458,4.1873,34.7188,18.1331,22.9734,2.2819,10.9931,12.6922,47.2992,2.9724,28.9229,25.976,35.7001,11.4377,1.8998,24.5945,23.2744,9.7955,6.9487,13.1544,38.5537,47.0237,1.1009,0.0443,36.3444,13.9744,0.3062,5.4766,15.5985,6.1019,6.3681,0.4526,4.9865,13.8376,5.4799,21.8636,2.5982,0.484,8.6014,10.4271,39.7612,9.0789,12.3972,13.0951,17.8015,0.3217,9.9437,20.5512,7.4136,0.27,3.7779,5.0074,13.4984,2.3338,22.5959,5.7847,3.6827,3.3479,7.6481,7.3528,4.2985,1.4435,4.4861,4.7435,0.6314,0.2221,12.9542,29.9947,4.4953,8.2451,4.7256,2.7963,2.4137,4.1871,0.9275,6.2491,0.2201,3.5897,1.0494,3.6267,0.1715,15.1531,19.2066,0.7261,9.7824,0.4824,5.7993,6.1955,0.3793,24.667,1.0349,21.3932,0.0845
2026-06-15,29.6574,14.1789,78.1787,10.3657,5.9146,17.5009,17.7465,12.3435,6.5243,25.9401,48.7281,11.6243,24.0027,30.4259,1648.1379,54.9664,60.5514,327.0433,163.5103,13943.3441,13.2486,19.6407,10.4537,45.7537,45.9305,106.4727,13.4725,25.2271,20.0302,32.5813,20.6092,21.9978,36.321,5.6115,14.3569,15.7205,58.8924,5.8705,6.8668,143.9884,290.5088,23.264,1.1369,51.9343,19.699,667.6434,3.8442,2.1236,11.3395,26.2042,56.9969,56.197,0.7177,53.2922,15.4151,28.999,7.6249,14.0185,34.7574,2.9378,18.3442,127.2143,26.9255,17.247,36.7696,71.2032,34.6434,18.9768,39.9794,38.9464,6.4778,41.8135,8.0423,24.8952,67.2267,14.1534,15.7743,14.1491,13.0775,1.7134,18.4371,58.297,9.402,4.0279,73.9794,122.5467,7.0697,6.8229,38.5984,60.4129,17.8641,4.6467,6.7522,13.3881,82.4537,13.3724,2.9396,13.1147,21.8319,26.8571,12.7249,12.9199,125.5003,34.6981,6.4684,18.506,12.6015,0.1566,14.0447,6.1011,52.8841,14.1629,13.7695,19.912,26.1602,34.1902,9.1165,67.9894,0.137,14.0805,66.4453,10.4567,5.5244,26.0574,2.9521,4.1751,34.7005,18.1034,22.9821,2.2731,10.9826,12.6975,47.2449,2.9692,28.878,25.9683,35.6393,11.423,1.8827,24.5404,23.1484,9.7688,6.9434,13.1706,38.4572,46.8656,1.0823,0.0429,36.219,13.9197,0.3011,5.4311,15.5179,6.0301,6.2717,0.4432,4.9776,13.84,5.4648,21.7536,2.586,0.4732,8.5518,10.3889,39.665,9.0486,12.3649,12.9613,17.5626,0.3235,9.9058,20.4624,7.403,0.2659,3.7637,4.8997,13.4496,2.3091,22.5164,5.7248,3.6652,3.3387,7.5826,7.2875,4.2671,1.4145,4.4644,4.7023,0.6259,0.2203,12.8229,29.853,4.4569,8.1558,4.6989,2.7553,2.3905,4.1432,0.9215,6.2007,0.2136,3.5541,1.0292,3.6179,0.1694,15.0498,19.0144,0.7092,9.6953,0.4758,5.7723,6.1342,0.3776,24.5372,1.0155,21.2203,0.0838
2026-06-16,29.7409,14.3586,78.7491,10.4504,5.9277,17.6103,18.0537,12.3893,6.5532,26.1253,48.7999,11.7026,24.1807,30.6535,1717.4808,55.3448,61.7398,335.4245,166.1292,14685.4896,13.3114,19.7008,10.5103,46.042,46.0196,107.1419,13.4966,25.4082,20.24,32.9485,20.622,22.0381,36.5407,5.6374,14.3667,15.7447,59.1555,5.8892,6.8731,148.1789,299.1125,23.3457,1.143,52.0346,19.7408,684.3187,3.8501,2.1349,11.3515,26.2432,57.4477,56.277,0.7181,53.3795,15.4415,29.1498,7.6624,14.0579,35.0242,2.9679,18.3994,127.2474,27.0015,17.2651,36.818,71.7577,34.7486,19.0545,41.2474,39.0193,6.4865,41.9077,8.0446,24.9185,67.2559,14.1507,15.7581,14.1519,13.0747,1.7094,18.414,58.2595,9.3962,4.0312,74.0366,122.5255,7.0701,6.8279,38.6155,60.4113,17.8625,4.6516,6.7523,13.3884,82.2247,13.3714,2.9413,13.1154,21.8725,26.8955,12.7225,12.9188,125.4413,34.6951,6.5572,18.5302,12.6137,0.1566,14.0196,6.1015,52.8041,14.1627,13.7635,19.8802,26.0749,34.1273,9.0886,67.9128,0.1373,14.0629,66.1836,10.435,5.5132,25.9899,2.9529,4.1629,34.6963,18.0815,22.9881,2.2679,10.9834,12.7008,46.9698,2.9644,28.8051,25.9391,35.5787,11.3905,1.8624,24.462,23.0263,9.7478,6.9498,13.1575,38.3442,46.66,1.0597,0.0415,36.0975,13.8742,0.2981,5.3991,15.4216,5.9658,6.1783,0.4341,4.9622,13.8318,5.4498,21.6709,2.5756,0.4629,8.5025,10.3479,39.562,9.0165,12.3328,12.8307,17.3541,0.3147,9.8694,20.3967,7.3992,0.2618,3.759,4.7925,13.4037,2.2847,22.4285,5.6659,3.6478,3.3295,7.5202,7.2228,4.2368,1.3863,4.4539,4.6459,0.6181,0.2185,12.7155,29.7146,4.4138,8.0676,4.6746,2.7135,2.3665,4.0944,0.9107,6.158,0.2079,3.517,1.0122,3.6093,0.1681,14.9471,18.8329,0.6927,9.6167,0.4682,5.7391,6.0781,0.3759,24.3562,0.9957,21.0708,0.0833
2026-06-17,29.8246,14.4948,79.3459,10.5358,5.9362,17.7222,18.3422,12.4104,6.5822,26.3081,48.8874,11.7809,24.2622,30.8626,1786.9113,55.6959,62.6639,344.0823,168.0032,15474.5705,13.3744,19.78,10.5671,46.3977,46.1044,107.7926,13.5369,25.5184,20.4374,33.3239,20.6617,22.0784,36.7511,5.6654,14.4168,15.7745,59.3339,5.9067,6.8843,152.0318,307.474,23.4196,1.1471,52.1544,19.7501,699.3588,3.8553,2.1463,11.3635,26.2545,57.9663,56.3205,0.7215,53.4669,15.4589,29.2939,7.6751,14.0923,35.2796,2.9916,18.4168,127.4855,27.0485,17.2754,36.8786,72.0028,34.7933,19.1389,43.2593,39.0639,6.4976,42.0021,8.0469,24.9433,67.2769,14.1389,15.76,14.1547,13.0718,1.7054,18.3909,58.233,9.3905,4.0312,73.9852,122.5418,7.0704,6.8266,38.6369,60.3734,17.8264,4.6482,6.7525,13.3882,82.0874,13.3702,2.9376,13.1161,21.9031,26.8806,12.7282,12.9176,125.5027,34.6733,6.6565,18.4895,12.6049,0.156,13.9876,6.0968,52.692,14.1418,13.7575,19.8466,26.0074,34.0864,9.0566,67.8292,0.1376,14.0511,65.7601,10.4042,5.503,25.9227,2.9561,4.1508,34.5955,18.0289,22.9942,2.2562,10.9827,12.6409,46.9158,2.9596,28.713,25.8728,35.4907,11.3676,1.8456,24.3822,22.9275,9.6984,6.954,13.1143,38.2093,46.4947,1.0376,0.04,35.9695,13.8341,0.2934,5.3636,15.31,5.8991,6.0803,0.4251,4.9298,13.7674,5.4352,21.5704,2.5651,0.4525,8.4535,10.2929,39.4428,8.9812,12.3035,12.7014,17.1291,0.3117,9.8322,20.3169,7.3804,0.2571,3.7374,4.6893,13.3568,2.2617,22.3394,5.6074,3.63,3.3161,7.4319,7.1391,4.2003,1.3572,4.4312,4.5957,0.6079,0.2168,12.5867,29.5485,4.3694,7.9803,4.6469,2.664,2.3416,4.0438,0.9015,6.1134,0.2022,3.4796,0.9915,3.6006,0.1674,14.8165,18.6812,0.6763,9.5243,0.4607,5.7187,6.0147,0.3743,24.1955,0.972,20.8559,0.083
2026-06-18,29.919,14.6264,79.9608,10.6227,5.9412,17.8424,18.6353,12.4456,6.6017,26.4492,48.9651,11.8631,24.4629,31.1027,1858.9505,55.9659,63.6018,354.1355,169.1057,16308.4463,13.4379,19.8529,10.6268,46.66,46.1799,108.7665,13.5808,25.6306,20.6112,33.5507,20.7096,22.1259,36.9626,5.6864,14.4716,15.81,59.5315,5.9224,6.9006,155.9139,316.0632,23.5006,1.1509,52.2673,19.7561,716.2781,3.8616,2.1577,11.381,26.2664,58.4045,56.3683,0.7251,53.6228,15.4756,29.3205,7.666,14.1176,35.5497,3.0354,18.4217,127.7972,27.1083,17.3072,36.9393,71.9281,34.8471,19.2194,44.8915,39.12,6.5142,42.0967,8.0501,24.9663,67.3365,14.1395,15.7582,14.158,13.0689,1.7019,18.3679,58.2132,9.3979,4.0293,73.8602,122.4722,7.0708,6.8236,38.6529,60.3589,17.8208,4.6453,6.7532,13.3857,81.9678,13.3692,2.9338,13.1168,21.9371,26.8657,12.7339,12.9165,125.4493,34.6515,6.735,18.4557,12.5936,0.1553,13.9556,6.0936,52.5592,14.1176,13.7515,19.8131,25.9547,34.0906,9.0465,67.7728,0.1379,14.0368,65.4138,10.3753,5.4977,25.8556,2.9546,4.1434,34.4218,18.0042,22.9889,2.2398,10.9472,12.5781,46.6599,2.9548,28.6313,25.8006,35.4005,11.3472,1.8236,24.3026,22.7989,9.6643,6.9458,13.0491,38.1019,46.3415,1.0149,0.0386,35.8555,13.7942,0.2886,5.3274,15.1992,5.8335,5.983,0.417,4.892,13.7044,5.4208,21.5449,2.5557,0.4428,8.4059,10.2215,39.2774,8.9175,12.2743,12.5734,16.8865,0.304,9.7871,20.2657,7.356,0.2524,3.704,4.5857,13.3136,2.2354,22.2515,5.5527,3.6121,3.2987,7.3561,7.061,4.1663,1.3275,4.4193,4.5418,0.5986,0.2151,12.4691,29.3834,4.3369,7.8961,4.623,2.6217,2.3156,3.9898,0.8975,6.0672,0.197,3.4447,0.9687,3.588,0.1659,14.6947,18.5232,0.6607,9.4272,0.4533,5.6704,5.9435,0.3734,24.0359,0.9522,20.6558,0.0827
2026-06-19,30.0137,14.7593,80.6281,10.7216,5.9444,17.9526,18.9501,12.4808,6.6226,26.5683,49.1055,11.9544,24.6006,31.209,1933.8939,56.2673,64.5206,364.7646,169.6654,17187.257,13.5016,19.9236,10.6881,46.9591,46.2408,109.9574,13.6505,25.7001,20.7897,33.7919,20.7647,22.1712,37.155,5.706,14.5566,15.8567,59.6011,5.9367,6.9221,159.5701,324.3082,23.5832,1.1508,52.4004,19.7741,734.9917,3.8684,2.1677,11.4097,26.242,58.8389,56.4163,0.729,53.8089,15.5,29.3409,7.7107,14.1516,35.8341,3.0809,18.4216,127.9329,27.1681,17.3452,37.0001,71.676,35.1619,19.3001,47.0511,39.1618,6.5354,42.1785,8.0514,24.9825,67.3638,14.1261,15.7592,14.1618,13.0753,1.6983,18.3362,58.215,9.4099,4.0287,73.8289,122.4367,7.0712,6.8141,38.6876,60.3443,17.8023,4.6424,6.754,13.3845,81.8632,13.3683,2.9309,13.1186,21.9847,26.843,12.7368,12.9153,125.4626,34.6397,6.8122,18.4081,12.5884,0.1545,13.9237,6.0983,52.4267,14.1091,13.7455,19.7796,25.886,34.0933,9.0637,67.7165,0.1371,14.0179,65.0799,10.3606,5.4862,25.8411,2.9375,4.1361,34.2351,17.9702,22.956,2.2248,10.9146,12.5156,46.6193,2.9489,28.5574,25.7287,35.3227,11.3171,1.8029,24.2213,22.7061,9.6299,6.9364,12.9751,37.9782,46.1655,0.9942,0.0374,35.7673,13.7656,0.2843,5.2909,15.0938,5.7703,5.9,0.4094,4.8536,13.637,5.4064,21.4694,2.5457,0.4344,8.3612,10.1235,39.1127,8.8918,12.2451,12.4662,16.6533,0.3038,9.7381,20.2033,7.3205,0.2487,3.6742,4.4884,13.2714,2.2095,22.1144,5.5013,3.5944,3.2818,7.2715,7.0054,4.1393,1.2985,4.395,4.4856,0.5897,0.2135,12.3468,29.2479,4.3098,7.8163,4.6036,2.5818,2.29,3.933,0.8852,6.0214,0.1916,3.4227,0.9485,3.5739,0.1646,14.5813,18.3756,0.646,9.3417,0.4498,5.631,5.8702,0.3724,23.8834,0.9326,20.4943,0.0825
